"","sample_info$diet","sample_info$treatment","interaction","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000021400",0.689398181380661,6.83520222104661e-05,0.285459399845115,0.0394284084256713,0.838260413903201,0.712423057235885,-0.211515128533093,0.014795225011846,1.03973117141069,0.00459676479250293,-1.04977554243629,0.959375993681831,0.20147075750749,0.00168821597431856,1.25124629994378
"ENSMUSG00000042842",0.178537300133879,0.330783954791382,0.3987436561947,0.99966734958529,-0.0393205630816586,0.980380758657557,-0.150203502875168,0.353654937111512,-0.575008873123168,0.991548670975921,-0.110882939793509,0.402023685628371,-0.535688310041509,0.56276273323618,-0.424805370248
"ENSMUSG00000045827",0.592512566783399,0.011218796708538,0.394646030669685,0.512801193941714,-0.573602775704281,0.748947178218367,0.618172259091976,0.385581457043747,-0.649698165038068,0.114708541283679,1.19177503479626,0.995397008076358,-0.0760953893337872,0.0752259389846525,-1.26787042413004
"ENSMUSG00000046949",0.101835204216875,0.00239343226790968,0.446620107576634,0.230768546819062,0.52660641531943,0.904812752095702,0.157748163332919,0.00812059985362668,1.246642928382,0.564679195437019,-0.368858251986511,0.318544313654895,0.720036513062572,0.0315386647857354,1.08889476504908
"ENSMUSG00000021408",0.218578150398375,0.445482382934319,0.0603916132365788,0.235407939878996,0.468614308745866,0.952246135166337,0.109695129259631,0.984434874707927,-0.0694458099631003,0.483491063152849,-0.358919179486236,0.131537426799919,-0.538060118708967,0.817312037471541,-0.179140939222731
"ENSMUSG00000058672",0.394500664432314,0.000522341335801296,0.725816967143045,0.0555300730485587,-1.43190309962483,0.819539710877204,1.08049140753487,0.109244716830983,-1.30820356278686,0.00987899783478374,2.5123945071597,0.98258602335143,0.123699536837969,0.0206802600025802,-2.38869497032173
"ENSMUSG00000038267",0.990145847221904,0.174546642443451,0.247218183058819,0.998603498680679,-0.0526756821542538,0.825945004268228,0.33146011511136,0.753868106907787,-0.308257381202721,0.744002491234223,0.384135797265614,0.834536852639289,-0.255581699048467,0.285769913278392,-0.639717496314081
"ENSMUSG00000021411",0.909702620012056,0.00365781203548953,0.263492728100269,0.414169492788676,-0.437056631506089,0.804495015558598,0.323994207734777,0.134161852466362,-0.602746482832883,0.100581104303521,0.761050839240866,0.880350713448607,-0.165689851326794,0.024596007955484,-0.92674069056766
"ENSMUSG00000021413",0.0225966327211833,0.656408986731657,0.229069137438052,0.941372349441183,-0.155398938683481,0.0719744476876129,-0.621355728603569,0.480717932341335,-0.373241050098882,0.193634797615384,-0.465956789920089,0.805071305911146,-0.217842111415401,0.63270667663226,0.248114678504688
"ENSMUSG00000021417",0.00728561478660882,0.00529557720978882,0.930058954105503,0.129501149323208,0.627077868479357,0.155776577814353,0.591479262379086,0.00204120075944103,1.5989455621761,0.999535354468755,-0.0355986061002714,0.192076553296605,0.971867693696743,0.160738765229673,1.00746629979701
"ENSMUSG00000059288",0.510641614456948,1.62851869942665e-06,0.0569489588086908,0.00855204680220945,-0.903731017414724,0.765353329109989,0.370569527815729,0.000183214615030236,-1.21320092210994,0.00118403169499248,1.27430054523045,0.25635237310802,-0.309469904695212,3.02050108773599e-05,-1.58377044992567
"ENSMUSG00000021418",0.0998629808790819,0.0147824735730921,0.0136611969113622,0.999992498569755,-0.00989900973216285,0.0261117925657033,-0.856352000425702,0.896940249260198,0.280574778484755,0.027553388403923,-0.846452990693539,0.886244306057911,0.290473788216918,0.00640674130475671,1.13692677891046
"ENSMUSG00000046573",0.972366250248764,0.000361432118062381,0.0735801296727597,0.295975008307968,0.485214830855601,0.558783003641724,-0.271927085699957,0.0253403152015338,1.00229561153563,0.0279658620489844,-0.757141916555557,0.52952359497957,0.517080780680027,0.00171898782983171,1.27422269723558
"ENSMUSG00000114251",0.000320451443716493,0.0766186274832293,0.237470227424651,0.964463437831459,-0.0792922597754441,0.004239145044444,0.975412804003101,0.272183628784484,0.370574727497807,0.00163213915009452,1.05470506377855,0.126349733525755,0.449866987273251,0.163718437417606,-0.604838076505294
"ENSMUSG00000021420",5.94976378396924e-05,0.000556112667966895,0.440284564384841,0.102083637741501,0.370228504066889,0.0230946633736457,0.509235177466338,2.10851647955979e-05,1.41885069158689,0.863296392175531,0.139006673399449,0.00239122757569232,1.04862218752,0.0116280894677744,0.909615514120548
"ENSMUSG00000039114",0.156905843830694,0.102694859209772,0.0740017026742439,0.999222015741264,-0.0406582059747935,0.990109862580938,-0.0941624203218936,0.145897034089978,1.02551183975009,0.99805656268877,-0.0535042143471,0.11681592832618,1.06617004572488,0.0854291078369724,1.11967426007198
"ENSMUSG00000114708",0.5869531555076,0.26075221946039,0.368125497942994,0.998193404211399,0.0864380437534664,0.993382585177882,-0.124566293258846,0.625793824658732,0.77927342685647,0.972027261320806,-0.211004337012312,0.72518236390749,0.692835383103004,0.471859282325,0.903839720115316
"ENSMUSG00000021423",0.0341967614606064,0.00731089294651168,0.110705352965856,0.76391991682758,-0.780085004722879,0.969983942401763,-0.406221067165017,0.00756253510500415,-1.92389070699339,0.94939495881678,0.373863937557862,0.052940593871087,-1.14380570227051,0.0185388296014406,-1.51766963982837
"ENSMUSG00000114828",0.480633369582746,0.0211734816487043,0.163066277405534,0.865448786477822,0.313324633713528,0.435814627864971,-0.475139160478591,0.578216699810819,0.57209339218864,0.135418303749488,-0.788463794192118,0.952231066649023,0.258768758475112,0.0519749299666963,1.04723255266723
"ENSMUSG00000039087",0.626631008857746,0.00622326005995291,0.315529148032113,0.464078974484912,-0.387397128509363,0.704226577447459,0.36494344535076,0.276951448505823,-0.471785857058143,0.085290010647611,0.752340573860122,0.980367517739869,-0.0843887285487799,0.041426824001302,-0.836729302408902
"ENSMUSG00000021427",0.462542010359272,0.305073953202219,0.23648054962545,0.396345079970125,0.424596748022044,0.516022922919809,0.359907159343461,0.58700704502581,0.325193146860758,0.996241957172847,-0.0646895886785822,0.986268294695585,-0.0994036011612856,0.999346799129716,-0.0347140124827033
"ENSMUSG00000044566",0.824324322272713,8.89977023052007e-07,0.43414080111356,9.54042406202671e-05,-1.72411612665068,0.976327009874239,-0.209180287677506,0.00038272758706015,-1.59723236662589,0.000206387535691577,1.51493583897317,0.884917792560906,0.126883760024792,0.000855701569066114,-1.38805207894838
"ENSMUSG00000021428",0.000155088061354163,0.0701927572985401,0.858299333498656,0.609587138216711,-0.313612103202174,0.019205171418478,-0.725668807225593,0.000922253610110002,-0.960944089566984,0.193771351845657,-0.412056704023419,0.0114500857046954,-0.64733198636481,0.460162504575732,-0.235275282341391
"ENSMUSG00000054889",0.0759851926944936,8.92656132094667e-05,0.0792458553056844,0.129114386014427,-1.45776795363538,0.999998413204139,-0.0172687221244713,0.00066568180840898,-2.24293140292977,0.132796724279683,1.44049923151091,0.0721597429901836,-0.78516344929439,0.000687352826883258,-2.2256626808053
"ENSMUSG00000021431",0.232930453386467,0.457519927905059,0.126399637987515,0.92999079990384,-0.176049539347478,0.222859135700258,-0.520977821180701,0.986169982994423,-0.101586633195619,0.508485730987438,-0.344928281833223,0.993330663954708,0.0744629061518588,0.366187151046014,0.419391187985082
"ENSMUSG00000038991",0.144190190085475,0.0296638955480394,0.586110641892433,0.578920351671146,0.291080647085775,0.898322875283053,0.148397068451437,0.0590423380117696,0.716261381544943,0.929871710685322,-0.142683578634338,0.47217933297903,0.425180734459168,0.20121465775424,0.567864313093506
"ENSMUSG00000038982",0.00647460803160883,0.406779529720365,0.404219208768419,0.630644331585319,0.345742156735606,0.0542499471375055,0.991507487669258,0.0545992464739353,0.98980489864989,0.400968129841301,0.645765330933652,0.402722432589556,0.644062741914284,0.999999985651942,-0.00170258901936805
"ENSMUSG00000001707",0.674840511926,0.419579011659453,0.471486859340581,0.99990016137394,-0.0211419595496723,0.99611901864271,0.0745078449283011,0.811088103263484,-0.267566314476389,0.991723798999271,0.0956498044779735,0.842467651174141,-0.246424354926717,0.690319485848709,-0.34207415940469
"ENSMUSG00000021360",0.677601485689053,0.0150968752170853,0.12438572141768,0.863474879581906,-0.410840825497061,0.831185447605603,0.641733220880383,0.158972847415889,-0.957749317262534,0.393305981611022,1.05257404637744,0.490590223405648,-0.546908491765473,0.0332614527902831,-1.59948253814292
