,X1,X2,X3,X4,Y1,Y2,Y3,Y4
ENSMUSG00000026095,65.72359428,89.89433802,85.7965783,100.7274806,85.85925078,102.7225882,90.69180405,83.63022991
ENSMUSG00000096141,38.89763743,29.67385915,56.4451173,44.19675169,28.95253805,31.3874575,44.1203371,38.25638177
ENSMUSG00000026094,120.7168058,87.27605633,75.63645718,155.2025466,135.7774198,115.0873441,107.8497129,125.4453449
ENSMUSG00000042807,700.1574737,630.1331267,467.3655712,336.1008791,653.9280146,789.4421128,840.7375348,607.6536918
ENSMUSG00000041303,500.3040952,401.4698591,343.1863132,277.5144874,345.4337299,339.555222,416.6920727,419.0408329
ENSMUSG00000073678,623.7034967,541.9843098,458.3343525,294.9876217,592.029485,664.8434179,588.2711614,575.6250931
ENSMUSG00000052331,114.0103166,148.3692958,133.2104768,103.8109749,131.7839663,148.3770718,197.7244737,193.0612754
ENSMUSG00000025982,3892.446339,3618.465296,2920.470369,2615.831001,3010.065594,3610.508747,3694.669711,3709.089665
ENSMUSG00000025981,394.3415657,367.4321972,292.3857076,275.4588245,388.3633553,419.4505683,373.3887788,394.1297006
ENSMUSG00000101122,6.706489212,19.20073239,16.93353519,17.47313439,0,16.16929629,12.2556492,9.786516267
ENSMUSG00000025980,2921.346701,2693.339098,2433.913458,2318.787717,3461.325842,2485.315953,2674.999698,2685.06419
ENSMUSG00000073676,1227.287526,1045.567155,1251.952702,1455.409311,1194.042604,1107.121228,1062.973307,1132.566837
ENSMUSG00000025979,1334.591353,1189.572648,1075.843936,1169.672173,1467.59417,1243.133544,1200.236578,1343.421778
ENSMUSG00000025978,391.65897,491.3641972,449.3031337,461.4963142,419.3126201,450.8380258,480.4214485,456.4075313
ENSMUSG00000097649,116.6929123,134.4051268,89.18328533,139.7850751,116.8085156,86.55329188,122.556492,106.7619956
ENSMUSG00000046994,304.4746102,309.83,287.8700982,183.9818268,331.4566425,360.4801937,356.23087,314.9478871
ENSMUSG00000100215,14.75427627,7.85484507,33.86707038,66.80904325,29.95090143,14.26702613,13.88973576,28.4698655
ENSMUSG00000038349,477.5020319,488.7459155,408.6626492,321.711239,552.0949498,517.4174811,433.0329382,427.9376658
ENSMUSG00000102145,8.047787054,13.96416901,6.773414076,32.89060591,5.990180287,5.706810454,13.07269248,7.117466376
ENSMUSG00000038331,575.4167744,596.9682253,486.5569111,275.4588245,481.2111497,603.970773,653.6346238,470.6424641
ENSMUSG00000087022,229.361931,229.5360282,240.4561997,169.5921867,164.7299579,301.509819,285.1481046,225.9795574
ENSMUSG00000038323,335.3244606,377.9053239,347.7019226,240.5125557,410.3273496,360.4801937,389.7296444,332.7415531
ENSMUSG00000048495,179.7339109,140.5144507,174.9798636,161.3695352,167.725048,172.1554487,147.8848336,183.2747592
ENSMUSG00000025971,258.8704836,257.4643662,204.3313246,246.6795443,325.4664622,257.7576055,228.7721183,230.4279739
ENSMUSG00000038305,372.8808002,364.8139155,471.8811806,375.1584736,429.2962539,387.1119758,364.4013028,430.6067157
ENSMUSG00000054770,237.4097181,236.5181127,260.7764419,234.3455671,200.6710396,291.0473331,248.381157,252.6700563
ENSMUSG00000063558,140.8362734,124.8047606,120.792551,117.1727836,98.83797473,114.1362091,116.0201457,126.3350282
ENSMUSG00000064294,33.53244606,29.67385915,25.96475396,53.4472346,32.94599158,43.75221348,36.76694759,55.16036441
ENSMUSG00000038242,10.73038274,24.43729577,24.83585161,14.38964009,15.9738141,19.97383659,26.96242823,22.24208242
ENSMUSG00000103839,85.84306191,126.5502817,90.31218768,153.1468838,113.8134254,113.185074,92.32589061,152.1358438
ENSMUSG00000051223,2626.261175,2574.643662,2062.504586,1260.121339,2909.230893,2756.389449,2450.312796,2508.017214
ENSMUSG00000026034,2018.653253,2113.826084,1680.935593,1324.874719,1452.61872,2030.673386,2012.377598,2373.675036
ENSMUSG00000026035,273.6247598,261.828169,237.0694927,252.8465329,301.5057411,216.8587972,211.6142094,309.6097873
ENSMUSG00000026036,360.8091196,350.8497465,372.5377742,362.8244964,429.2962539,399.4767318,292.5014941,314.0582038
ENSMUSG00000026037,536.519137,479.1455493,390.6002117,358.7131707,419.3126201,455.5937012,451.8249337,481.3186637
ENSMUSG00000085054,14.75427627,8.727605633,28.22255865,26.7236173,6.988543668,2.853405227,22.87721183,21.35239913
ENSMUSG00000038174,1848.308427,1396.416901,1096.164178,930.1874484,1732.160466,1603.613737,1509.895981,1559.61482
ENSMUSG00000026032,1232.652717,1311.759127,1424.674761,1608.556195,1550.458331,1193.67452,1233.735352,1250.005032
ENSMUSG00000102059,9.389084897,14.83692958,20.32024223,39.05759452,6.988543668,8.560215681,16.34086559,20.46271583
ENSMUSG00000026031,237.4097181,233.0270704,194.1712035,158.2860409,203.6661298,194.0315554,209.9801229,219.7517744
ENSMUSG00000026029,28.16725469,34.91042253,38.38267976,35.97410021,48.91980568,30.43632242,44.1203371,37.36669847
ENSMUSG00000026028,2761.732257,2741.340929,2099.758364,1525.301849,2475.941185,2742.122423,2755.069939,2785.598403
ENSMUSG00000026027,434.5805009,483.5093521,389.4713094,357.6853393,475.2209694,525.9776968,455.0931068,470.6424641
ENSMUSG00000038079,473.4781384,381.3963662,436.8852079,317.5999133,495.188237,390.9165161,412.6068563,355.8733188
ENSMUSG00000097573,16.09557411,17.45521127,30.48036334,29.8071116,11.98036057,20.92497166,21.24312527,17.79366594
ENSMUSG00000079550,20.11946764,20.07349296,15.80463284,31.86277447,12.97872395,32.33859257,24.51129839,27.58018221
ENSMUSG00000101586,8.047787054,12.21864789,9.031218768,4.111325739,0.998363381,11.41362091,8.170432797,28.4698655
ENSMUSG00000026024,824.8981731,813.412845,706.6928686,908.6029882,683.8789161,772.3216814,890.5771749,699.2910714
ENSMUSG00000026023,13.41297842,10.47312676,19.19133988,43.16892026,18.96890424,8.560215681,17.15790887,31.13891539
ENSMUSG00000041075,150.2253583,157.0969014,190.7844965,181.9261639,211.6530368,150.2793419,188.7369976,158.3636269
ENSMUSG00000047361,179.7339109,191.1345634,186.2688871,252.8465329,270.5564763,157.8884226,191.1881275,201.9581084
ENSMUSG00000026021,1447.260372,1419.108676,1263.241725,1447.18666,1726.170286,1562.714929,1260.697781,1513.351288
ENSMUSG00000026020,818.1916839,720.0274648,722.4975014,902.4359996,832.6350599,725.7160627,692.8527012,866.5515312
ENSMUSG00000067336,1844.284533,1835.415465,1424.674761,1109.030118,2445.990284,2046.842683,1907.796058,1805.16741
ENSMUSG00000041040,1022.068956,953.0545352,959.5669941,556.0568061,1110.18008,1094.756472,1062.156264,1024.025475
ENSMUSG00000026018,529.8126477,580.3857746,576.8690988,395.7151023,628.9689301,596.3616924,513.9202229,550.7139608
ENSMUSG00000026019,579.4406679,630.1331267,579.1269035,616.6988608,707.8396372,661.9900126,541.6996944,615.6608415
ENSMUSG00000026017,225.3380375,246.9912394,229.1671762,249.7630386,250.5892087,260.6110107,250.8322869,265.1256225
ENSMUSG00000073664,383.6111829,322.9214084,250.6163208,179.8705011,233.6170312,338.6040869,346.4263506,287.3677049
ENSMUSG00000049439,144.860167,169.3155493,169.3353519,134.6459179,141.7676001,174.0577188,169.1279589,229.5382906
ENSMUSG00000026782,2801.971193,2949.057944,2107.66068,1560.248118,3077.954304,2877.183604,2786.934627,2807.840485
ENSMUSG00000026014,902.6934479,829.1225352,749.5911577,735.9273072,763.7479866,880.75108,924.8929926,846.0888154
ENSMUSG00000101188,42.92153096,48.87459155,33.86707038,34.94626878,43.92798877,29.48518734,37.58399087,43.59448155
ENSMUSG00000052062,40.23893527,58.47495774,30.48036334,71.94820043,86.85761416,51.36129408,51.47372662,59.6087809
ENSMUSG00000025969,658.5772406,732.2461126,662.6656771,505.6930658,670.9001921,619.1889342,654.451667,681.4974055
ENSMUSG00000103032,5.36519137,5.23656338,2.257804692,26.7236173,4.991816906,13.31589106,11.43860592,10.67619956
ENSMUSG00000040865,500.3040952,496.6007605,412.0493563,308.3494304,376.3829947,568.7787752,517.1883961,512.4575791
ENSMUSG00000084799,60.35840291,69.82084507,73.37865249,79.14302047,34.94271834,71.33513067,75.16798173,73.84371365
ENSMUSG00000101599,120.7168058,145.7510141,116.2769416,236.40123,162.7332311,124.5986949,138.8973576,157.4739436
ENSMUSG00000025968,2363.366798,2225.539437,2184.426039,1900.460323,2658.641684,2125.786894,2188.041903,2169.937561
ENSMUSG00000025967,1981.096913,2174.046563,2493.745282,3732.055939,3219.721904,2362.619528,2342.463083,2307.838472
ENSMUSG00000046856,8.047787054,12.21864789,7.902316422,20.55662869,21.96399438,11.41362091,17.97495215,10.67619956
ENSMUSG00000027520,472.1368405,384.8874084,335.2839968,280.5979817,347.4304566,387.1119758,416.6920727,389.6812841
ENSMUSG00000025964,2284.230226,2119.935408,1943.96984,1688.727047,2315.204681,2302.698018,2458.483229,2005.346151
ENSMUSG00000025963,33.53244606,12.21864789,13.54682815,7.194820043,7.986907049,11.41362091,22.87721183,13.34524945
ENSMUSG00000025962,296.4268232,265.3192113,217.8781528,205.5662869,252.5859354,190.2270151,254.10046,257.1184728
ENSMUSG00000025961,25.48465901,13.96416901,4.515609384,6.166988608,7.986907049,9.511350756,9.804519357,10.67619956
ENSMUSG00000025959,523.1061585,652.8249014,629.9275091,1068.944692,669.9018287,655.3320671,621.7699359,650.3584901
ENSMUSG00000025958,921.4716177,728.7550704,618.6384856,503.637403,917.4959473,765.6637359,768.0206829,815.8395833
ENSMUSG00000025956,225.3380375,199.862169,150.144012,218.9280956,204.6644931,162.6440979,236.9425511,207.2962082
ENSMUSG00000070871,187.7816979,266.1919718,251.7452232,232.2899042,221.6366706,253.0019301,250.0152436,302.492321
ENSMUSG00000045005,30.84985037,39.27422535,42.89828915,35.97410021,37.93780848,48.50788886,48.2055535,39.14606507
ENSMUSG00000051344,674.6728147,607.4413521,589.2870246,456.357157,550.098223,687.6706597,622.5869791,569.3973101
ENSMUSG00000084416,29.50855253,34.91042253,24.83585161,42.14108882,25.95744791,20.92497166,28.59651479,33.80796528
ENSMUSG00000044816,77.79527486,102.1129859,86.92548064,101.755312,81.86579725,92.26010233,62.91233254,97.86516267
ENSMUSG00000025950,701.4987716,687.7353239,603.9627551,469.7189656,787.7087077,638.2116357,621.7699359,691.2839217
ENSMUSG00000025949,834.287258,658.0614648,593.802634,416.271731,625.97384,775.1750866,742.6923413,715.3053708
ENSMUSG00000025946,60.35840291,36.65594366,30.48036334,19.52879726,32.94599158,36.14313287,19.60903871,42.70479825
ENSMUSG00000015222,12849.63333,11214.97324,9352.955937,6339.664289,12545.43425,12281.0561,11896.9672,10982.25062
ENSMUSG00000073656,37.55633959,47.12907042,58.70292199,109.9779635,64.89361977,79.89534635,52.2907699,50.71194793
ENSMUSG00000055567,3636.258451,3286.816282,2735.330384,2577.801238,2706.563126,3764.592629,3807.421683,3572.968121
ENSMUSG00000103375,30.84985037,27.92833803,41.7693868,93.53266055,60.90016625,55.16583439,66.18050566,50.71194793
ENSMUSG00000026005,338.0070563,350.8497465,255.1319302,197.3436355,382.373175,369.9915444,308.0253165,334.5209197
ENSMUSG00000026004,211.9250591,200.7349296,168.2064496,116.1449521,137.7741466,188.324745,218.967599,194.840642
ENSMUSG00000102559,13.41297842,20.07349296,7.902316422,42.14108882,4.991816906,10.46248583,17.97495215,16.90398264
ENSMUSG00000102374,10.73038274,13.96416901,3.386707038,15.41747152,5.990180287,20.92497166,8.987476077,5.338099782
ENSMUSG00000102776,48.28672233,49.74735211,11.28902346,65.78121182,36.9394451,21.87610674,32.68173119,39.14606507
ENSMUSG00000103756,12.07168058,5.23656338,11.28902346,26.7236173,4.991816906,12.36475598,6.536346238,8.007149673
ENSMUSG00000103382,8.047787054,21.81901408,14.6757305,7.194820043,9.983633811,8.560215681,8.170432797,9.786516267
ENSMUSG00000026003,623.7034967,567.2943662,583.6425129,562.2237948,631.9640203,504.1015901,602.1608971,611.212425
ENSMUSG00000026000,2447.868562,2712.539831,2835.802693,2436.988332,2714.550033,2603.256702,2563.064768,2594.316494
ENSMUSG00000062209,761.8571745,711.2998591,584.7714152,291.9041274,808.6743387,724.7649276,799.8853708,676.1593057
ENSMUSG00000025997,69.7474878,61.09323943,58.70292199,74.00386329,110.8183353,100.820318,56.3759863,66.72624727
ENSMUSG00000053153,14.75427627,4.363802817,4.515609384,10.27831435,17.97054086,19.97383659,4.085216399,15.12461605
ENSMUSG00000045648,122.0581037,109.0950704,124.1792581,81.19868334,170.7201382,123.6475598,147.8848336,133.4524945
ENSMUSG00000026196,6.706489212,3.491042253,4.515609384,10.27831435,11.98036057,8.560215681,17.97495215,21.35239913
ENSMUSG00000026192,641.1403687,627.514845,566.7089777,640.3389838,678.8870992,562.1208297,603.7949837,580.0735096
ENSMUSG00000026193,570.051583,622.2782817,564.451173,494.3869201,735.7938119,612.5309887,673.2436625,725.091887
ENSMUSG00000039395,107.3038274,82.91225352,93.69889472,133.6180865,110.8183353,77.9930762,116.0201457,64.05719738
ENSMUSG00000097131,100.5973382,82.91225352,146.757305,126.4232665,139.7708734,100.820318,96.41110701,87.1889631
ENSMUSG00000026189,60.35840291,73.31188732,82.40987126,96.61615486,65.89198315,94.16237249,84.97250109,83.63022991
ENSMUSG00000026188,202.5359742,212.9535775,180.6243754,130.5345922,195.6792227,156.9372875,236.9425511,196.6200086
ENSMUSG00000026187,339.3483541,415.4340282,397.3736258,395.7151023,545.1064061,408.9880825,415.8750294,345.1971192
ENSMUSG00000039372,419.8262247,377.0325634,356.7331413,391.6037766,368.3960876,355.7245183,379.1080818,378.1154012
ENSMUSG00000039354,689.427091,612.6779155,682.9859193,616.6988608,668.9034654,652.4786619,716.5469563,650.3584901
ENSMUSG00000046330,2083.035549,2294.487521,3099.965842,3789.6145,2662.635137,2476.755737,2031.169593,2192.179644
ENSMUSG00000039323,875.8674911,1039.457831,1352.425011,1150.143375,1325.82657,887.4090255,852.993184,1020.466742
ENSMUSG00000026185,2505.54437,2600.826479,2632.600271,1915.877794,2792.422377,2549.042003,2706.047342,2600.544277
ENSMUSG00000100301,10.73038274,18.32797183,7.902316422,18.50096582,6.988543668,17.12043136,9.804519357,20.46271583
ENSMUSG00000055322,701.4987716,724.3912676,685.243724,702.0088699,706.8412738,774.2239516,807.2387604,762.4585855
ENSMUSG00000006304,3543.7089,3357.509887,3370.902405,3506.960855,3773.813581,3401.25903,3306.574153,3456.419609
ENSMUSG00000006299,2873.059978,2839.090113,3359.613382,3946.872709,3252.667896,2696.467939,2849.84696,2830.972251
ENSMUSG00000026179,3479.326603,3112.264169,3944.384797,3899.592463,3344.517327,3316.608009,3550.05305,3272.255166
ENSMUSG00000103013,14.75427627,13.96416901,15.80463284,33.91843734,28.95253805,10.46248583,29.41355807,9.786516267
ENSMUSG00000006301,595.536242,663.2980281,734.9154272,906.5473254,763.7479866,661.9900126,766.3865964,694.8426549
ENSMUSG00000073650,17.43687195,42.7652676,64.34743372,75.03169473,37.93780848,37.09426795,82.52137125,49.82226463
ENSMUSG00000026177,69.7474878,60.22047887,47.41389853,28.77928017,33.94435496,23.77837689,66.99754894,51.60163122
ENSMUSG00000026176,450.676075,479.1455493,524.9395909,582.7804234,452.2586117,461.3005117,503.2986603,496.4432797
ENSMUSG00000026175,14.75427627,17.45521127,19.19133988,5.139157173,11.98036057,16.16929629,12.2556492,9.786516267
ENSMUSG00000033364,383.6111829,329.9034929,323.9949733,243.59605,402.3404426,365.235869,390.5466877,367.4392016
ENSMUSG00000026174,466.7716491,507.9466479,355.604239,422.4387196,501.1784173,528.831102,503.2986603,530.251245
ENSMUSG00000026173,309.8398016,305.4661972,226.9093715,293.9597903,347.4304566,274.8780369,276.9776718,234.8763904
ENSMUSG00000026135,443.9695858,428.5254366,355.604239,256.9578587,325.4664622,421.3528385,526.1758721,467.9734142
ENSMUSG00000026172,344.7135455,410.1974648,414.307161,436.8283597,425.3028004,373.7960847,421.5943323,367.4392016
ENSMUSG00000026171,796.7309184,768.9020563,844.4189548,1283.761462,551.0965864,827.4875158,803.153544,791.8181343
ENSMUSG00000033276,105.9625295,61.966,76.76535953,86.33784051,67.88870992,98.91804786,76.80206829,92.52706288
ENSMUSG00000033257,414.4610333,336.8855775,301.4169264,193.2323097,229.6235777,316.7279802,355.4138267,331.8518698
ENSMUSG00000026170,104.6212317,116.0771549,132.0815745,168.5643553,109.8199719,92.26010233,119.2883188,95.19611278
ENSMUSG00000033227,41.58023311,44.51078873,62.08962903,97.64398629,47.92144229,51.36129408,47.38851022,51.60163122
ENSMUSG00000026167,109.9864231,129.1685634,137.7260862,136.7015808,121.8003325,133.1589106,94.77702045,136.1215444
ENSMUSG00000090071,8439.446024,7965.685662,9197.167413,7625.481414,8183.584635,8060.869766,8166.347581,7519.603226
ENSMUSG00000047021,155.5905497,165.824507,174.9798636,227.1507471,86.85761416,153.1327472,169.9450022,155.694577
ENSMUSG00000026162,38.89763743,27.92833803,22.57804692,29.8071116,24.95908453,28.53405227,27.77947151,13.34524945
ENSMUSG00000026205,21.46076548,24.43729577,16.93353519,28.77928017,12.97872395,17.12043136,8.170432797,10.67619956
ENSMUSG00000033159,634.4338794,726.1367887,694.2749428,1002.135649,639.9509273,706.6933612,791.714938,660.1450063
ENSMUSG00000049339,4238.501182,4182.26862,4690.589248,4719.801948,4889.983841,4329.566864,4245.356881,4120.123348
ENSMUSG00000026197,301.7920145,354.3407887,425.5961844,548.8619861,316.4811918,390.9165161,370.1206057,340.7487027
ENSMUSG00000026198,107.3038274,143.1327324,132.0815745,146.9798952,116.8085156,159.7906927,120.1053621,146.797744
ENSMUSG00000033124,1097.181635,1040.330592,1053.265889,755.4561045,915.4992205,966.3532368,1092.386865,812.2808501
ENSMUSG00000026199,659.9185385,609.1868732,635.5720208,734.8994758,384.3699017,674.3547686,628.3062821,616.5505248
ENSMUSG00000026200,128.7645929,178.0431549,172.7220589,121.2841093,94.84452121,122.6964248,124.1905785,163.7017266
ENSMUSG00000026201,781.9766421,842.2139436,913.2819979,862.3505737,864.5826881,852.2170278,880.7726555,810.5014835
ENSMUSG00000026202,9068.514712,9408.358873,9910.633695,8976.051919,10537.72549,9030.076408,8788.93456,8392.38254
ENSMUSG00000026203,2583.339644,2377.399775,2847.091717,3709.443648,2446.988647,2628.937349,2720.754121,2432.394134
ENSMUSG00000026204,12195.07998,12863.61794,14083.05677,14415.33587,11337.41456,12586.37046,12450.1055,12277.6295
ENSMUSG00000101840,18.77816979,6.982084507,7.902316422,5.139157173,12.97872395,9.511350756,17.97495215,12.45556616
ENSMUSG00000033061,1246.065696,1108.405915,1402.096714,1792.538022,1350.785655,1132.801875,1062.156264,1007.121492
