,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5
ENSMUSG00000026414,18.82164677,9.773075394,16.69052653,12.09535935,24.35566307,10.9032583,12.1137111,9.243534043,10.57543235,14.26811109,15.46649435,48.76359806,824.5016975,31.5560086,13.39984097,212.0856264,71.02663223,9.507596894,84.37930651,38.60223739
ENSMUSG00000026413,6.934290916,4.343589064,16.69052653,4.535759755,5.412369571,15.99144551,36.34113329,3.96151459,13.21929044,3.29264102,10.31099624,1.625453269,771.7863043,3.786721032,14.51649438,13.10641512,15.48016343,3.961498706,47.63347948,3.015799796
ENSMUSG00000026411,633.0016993,926.2703679,715.1248675,388.563419,466.8168755,601.8598584,376.7364151,958.6865307,463.5564514,259.0210936,276.678399,437.2469293,294.876731,494.7982149,279.1633535,241.8729335,212.1692988,358.119483,313.7004863,228.5976245
ENSMUSG00000041642,23.77471171,38.00640431,57.77489953,54.42911706,33.82730982,94.4949053,37.5525044,34.33312644,29.08243896,62.56017938,116.8579573,39.01087845,33.7707988,68.16097858,73.69912533,155.489743,224.9176687,41.19958654,119.0836987,234.6292241
ENSMUSG00000041605,4.95306494,0,1.283886656,0,5.412369571,125.7509124,117.5029976,11.88454377,52.87716175,122.9252648,0,0,40.36022296,1.262240344,7.816573899,341.3625392,247.227316,91.90676997,293.286138,29.554838
ENSMUSG00000041570,316.0055432,216.0935559,200.2863184,308.4316633,169.1365491,316.9213747,459.1096506,363.1388374,450.3371609,377.5561703,189.034931,146.2907942,295.700409,148.9443606,235.6138704,660.6824711,815.4403738,518.1640307,473.6128817,629.6989974
ENSMUSG00000026404,94.10823385,79.27050042,96.29149922,77.10791584,101.4819295,46.52056876,96.90968878,19.80757295,90.77246101,59.26753836,89.36196738,117.0326353,141.6726194,119.9128327,85.98231288,44.08521448,52.35937632,58.63018084,61.92352333,62.1254758
ENSMUSG00000041498,0.990612988,5.42948633,1.283886656,1.511919918,0,42.15926544,6.056855549,0,1.762572058,3.29264102,8.592496864,0,9.884136234,1.262240344,2.233306828,17.27663811,29.13913117,1.584599482,20.41434835,37.39591747
ENSMUSG00000041483,373.4610965,318.1678989,304.2811375,976.7002673,534.4714951,343.0891946,471.2233617,375.0233812,507.6207528,548.7735033,1546.649435,845.2356997,391.2470593,828.0296657,846.4232879,735.1507388,802.236705,438.1417568,430.0622719,1320.920311
ENSMUSG00000097113,17.83103378,14.11666446,26.96161978,48.38143739,21.64947828,51.60875597,48.45484439,11.88454377,46.70815955,9.87792306,41.24398495,13.00362615,13.17884831,25.24480688,24.56637511,182.2983193,93.79157845,15.05369508,124.5275249,17.49163882
ENSMUSG00000097448,8.915516891,15.20256172,19.25829984,3.023839837,5.412369571,11.63014219,12.1137111,2.641009726,33.48886911,0,29.21448934,0,1.647356039,2.524480688,8.933227313,29.19156094,8.195380642,7.13069767,19.05339179,6.031599592
ENSMUSG00000026398,789.5185514,666.7409213,706.1376609,792.2460372,723.9044301,709.4386736,1004.22665,587.6246641,1165.060131,365.4831532,488.0538219,674.5631065,365.7130407,742.1973223,705.7249577,222.809057,605.5475696,1075.943048,713.1412357,263.5809022
ENSMUSG00000026395,94.10823385,160.7127954,344.0816239,90.7151951,93.3633751,235.5103794,169.5919554,149.2170495,124.2613301,161.33941,465.71333,251.9452566,136.7305512,207.0074164,212.1641487,969.8747186,1014.861303,125.9756588,765.5380631,780.4889872
ENSMUSG00000104291,0,1.085897266,2.567773312,1.511919918,4.059277178,2.180651661,4.845484439,1.320504863,2.643858088,2.195094013,42.96248432,14.62907942,2.471034059,6.311201721,24.56637511,14.89365354,15.02486451,7.922997411,8.846217618,1.809479878
ENSMUSG00000026393,1372.989601,1443.157466,1556.070627,1283.620011,757.73174,1356.365333,1256.191841,872.8537146,1529.912547,328.166555,1046.566118,1274.355363,1247.8722,1056.495168,883.2728505,933.534204,1510.681832,794.6766404,1469.152603,662.8727952
ENSMUSG00000079283,88.16455593,92.30126761,105.2787058,95.25095486,113.659761,42.88614933,52.08895772,91.11483556,66.97773822,76.82829047,127.1689536,138.1635278,66.71791958,121.175073,80.39904581,53.61715275,35.05801719,70.51467696,42.87013153,74.18867498
ENSMUSG00000056268,359.5925146,326.8550771,309.4166842,282.7290247,219.2009676,329.2784008,467.5892484,191.4732052,318.1442565,179.9977091,262.930404,334.8433733,202.6247928,297.8887212,249.0137113,430.1287143,491.2675396,397.73447,330.031965,211.7091457
ENSMUSG00000104436,0,2.171794532,1.283886656,1.511919918,4.059277178,5.088187208,2.422742219,0,3.525144117,19.75584612,18.9034931,6.501813075,10.70781425,5.048961376,21.21641487,5.957461416,10.01657634,6.338397929,6.124304505,1.206319918
ENSMUSG00000102243,0,0,0,4.535759755,0,1.453767774,3.634113329,1.320504863,0.881286029,19.75584612,30.93298871,8.127266343,4.942068117,5.048961376,21.21641487,0.595746142,7.740081717,11.09219638,1.360956557,2.412639837
ENSMUSG00000033964,435.8697147,386.5794267,399.2887501,364.3727003,202.9638589,307.4718842,663.8313681,376.343886,358.6834139,160.241863,211.3754228,440.4978358,271.8137464,345.8538543,171.9646258,468.2564673,580.5061288,335.9350902,368.8192269,372.1496948
ENSMUSG00000033952,0.990612988,4.343589064,5.135546625,10.58343943,0,75.59592424,16.95919554,21.12807781,7.050288234,12.07301707,27.49598996,22.75634576,28.82873068,6.311201721,26.79968194,29.78730708,54.63587094,12.67679586,38.78726186,51.26859653
ENSMUSG00000026368,4120.95003,4023.24937,4188.038273,2532.465863,2344.909117,1189.182039,1062.372463,5812.862408,1618.922436,715.6006484,1639.448402,4712.189026,1375.542293,3941.976595,1700.66315,312.1709782,162.5417161,1171.019017,428.7013153,1359.522548
ENSMUSG00000057037,2968.867125,3610.608409,4963.505813,1794.648943,2876.674427,404.1474411,446.9959395,4222.974553,770.2439895,503.7740761,2117.191227,8507.622408,1355.77402,6568.698751,1571.131354,135.8301203,33.23682149,511.8256328,145.6223516,595.9220397
ENSMUSG00000090623,172.3666599,275.8179056,272.1839711,184.45423,224.6133372,29.07535548,50.87758661,277.3060213,65.21516616,61.46263238,137.4799498,560.7813777,92.25193819,671.5118631,110.548688,17.87238425,10.47187526,120.4295607,8.16573934,63.93495568
ENSMUSG00000070594,4641.021848,4594.431332,4747.812855,3799.454755,3374.612428,1040.170842,935.1784967,5762.683223,1714.101327,563.0416144,5129.720628,15388.16609,2225.578009,11519.20538,2169.657584,326.4688856,245.8614193,1246.287493,447.0742289,1066.989968
ENSMUSG00000033898,12388.60603,16589.25253,16351.58045,9744.323874,11666.36261,5006.776213,3928.476509,20639.49101,5909.022826,2787.769397,10594.54863,37899.06841,4967.602136,29980.73265,7576.493415,1290.981889,1146.442692,4058.951574,1580.751041,4114.154082
ENSMUSG00000089991,112.9298806,134.651261,134.8080989,195.0376695,201.6107665,51.60875597,36.34113329,136.0120009,70.50288234,43.90188027,91.08046676,243.8179903,51.89171523,278.955116,108.3153812,27.40432252,10.01657634,154.4984495,14.97052212,32.5706378
ENSMUSG00000085867,89.15516891,86.87178128,134.8080989,39.30991788,35.18040221,23.26028438,35.12976218,106.9608939,50.23330366,14.26811109,42.96248432,91.02538305,27.18137464,90.88130478,42.43282974,11.91492283,6.374184944,67.345478,17.01195696,13.87267906
ENSMUSG00000026365,16298.55549,13641.04146,19622.92365,22379.43863,11888.26976,5671.148086,5276.732554,14087.14588,4535.097906,2147.899492,9108.046676,40880.14971,5806.930038,31938.46743,8099.087212,1691.323296,1869.912683,3293.590024,1901.25631,5839.794725
ENSMUSG00000052726,38.63390653,40.17819884,164.337492,30.23839837,6.765461964,14.53767774,6.056855549,19.80757295,5.287716175,5.487735033,32.65148808,204.8071119,36.24183286,131.2729958,36.84956266,14.89365354,17.75665806,7.13069767,11.56813073,12.06319918
ENSMUSG00000101795,17.83103378,17.37435626,19.25829984,15.11919918,20.29638589,8.722606643,13.32508221,21.12807781,14.9818625,10.97547007,20.62199247,8.127266343,18.94459445,6.311201721,20.09976145,14.2979074,6.829483868,14.26139534,7.485261062,12.66635914
ENSMUSG00000026361,636.9641512,540.7768385,380.0304502,485.3262938,311.2112503,482.6509009,719.5544392,376.343886,599.2744999,352.3125891,293.8633927,570.5340973,522.2118644,429.161717,254.5969784,502.2139974,621.9383309,629.0859945,573.6431886,554.9071625
ENSMUSG00000033849,0,3.257691798,1.283886656,1.511919918,0,5.088187208,6.056855549,1.320504863,2.643858088,14.26811109,3.436998746,8.127266343,181.2091643,0,4.466613656,10.72343055,12.74836989,2.376899223,7.485261062,0
ENSMUSG00000018196,583.4710499,684.1152776,532.8129623,477.7666942,519.5874788,306.7450003,299.2086641,517.6379064,342.8202654,298.5327858,451.965335,484.3850741,455.4939448,472.0778887,485.7442351,191.8302576,213.0798967,353.3656845,243.6112236,274.4377814
ENSMUSG00000018199,133.7327534,98.8166512,107.8464791,178.4065504,93.3633751,167.9101779,253.1765619,59.42271885,160.3940573,99.87677761,199.3459272,151.167154,189.4459445,97.1925065,145.1649438,165.0216812,289.570116,100.6220671,137.4566122,165.8689888
ENSMUSG00000018189,536.9122395,448.4755709,368.4754703,563.9461296,431.6364733,513.906908,529.3691749,462.1767021,453.862305,347.9224011,422.7508457,440.4978358,372.3024648,414.0148329,494.6774624,421.1925221,458.9413159,354.950284,392.6359666,453.5762893
ENSMUSG00000100455,0.990612988,9.773075394,7.703319937,0,1.353092393,1.453767774,7.268226658,3.96151459,3.525144117,16.4632051,10.31099624,3.250906537,29.6524087,5.048961376,7.816573899,14.89365354,20.03315268,17.4305943,8.846217618,83.23607437
ENSMUSG00000026360,73.30536111,123.7922883,201.570205,127.0012731,83.89172835,426.6808416,238.6401086,143.9350301,143.6496228,110.8522477,231.9974153,125.1599017,1020.537066,70.68545927,202.1142679,582.0439804,675.663604,85.56837204,472.2519252,675.5391543
ENSMUSG00000026358,24.7653247,53.20896603,24.39384647,69.54831624,9.471646749,282.0309481,62.99129771,114.8839231,93.4163191,26.34112816,34.36998746,40.63633172,14.00252633,25.24480688,102.7321141,231.7452491,226.2835655,36.44578809,164.6757434,296.7546999
ENSMUSG00000026357,1.981225976,3.257691798,8.987206594,1.511919918,10.82473914,2.907535548,8.479597768,5.282019453,4.406430146,5.487735033,8.592496864,24.38179903,13.17884831,15.14688413,8.933227313,8.936192125,13.20366881,3.169198965,8.846217618,10.25371931
ENSMUSG00000056220,25.75593769,21.71794532,71.89765275,3.023839837,16.23710871,74.86904035,32.70701996,62.06372857,33.48886911,32.9264102,39.52548557,39.01087845,70.83630968,27.76928757,37.96621608,194.2132422,280.9194364,13.4690956,145.6223516,375.7686546
ENSMUSG00000006010,612.1988265,553.8076057,595.7234085,754.4480393,913.3373651,731.9720741,639.6039459,720.9956553,646.8639454,407.1899395,1321.526018,1020.784653,637.5267871,831.8163868,948.0387486,370.5541001,416.598516,477.7567439,483.1395776,392.0539735
ENSMUSG00000006005,632.0110863,430.0153173,442.9408964,1372.823286,1059.471344,1064.15801,1470.604527,433.1255951,1619.803722,1498.151664,1813.016838,1308.489881,1590.522256,978.2362667,1767.662354,1814.047001,2165.401685,3136.714675,2021.700965,1357.109908
ENSMUSG00000006014,976.7444061,775.3306479,706.1376609,3794.918995,1271.906849,473.9282943,198.664862,521.599421,415.0857198,670.6012211,781.9172146,3935.222363,1343.41885,2455.057469,1028.437794,225.7877877,117.4671225,524.5024286,227.9602232,180.9479878
ENSMUSG00000066842,15.84980781,16.28845899,32.09716641,10.58343943,17.59020111,50.1549882,23.01605108,14.5255535,13.21929044,24.14603415,49.83648181,37.38542518,34.59447682,30.29376826,33.49960242,27.40432252,99.71046447,24.56129197,37.42630531,127.8699114
ENSMUSG00000097426,139.6764313,158.5410008,640.6594415,43.84567763,100.1288371,5.088187208,7.268226658,18.48706809,38.77658528,2.195094013,65.30297616,274.7016024,96.37032828,420.3260346,81.51569923,1.787238425,0.910597849,33.27658913,2.721913113,3.618959755
ENSMUSG00000102095,73.30536111,115.1051102,851.2168531,42.33375771,173.1958263,5.815071095,2.422742219,18.48706809,37.01401323,2.195094013,85.92496864,507.1414198,116.9622788,810.3583009,115.0153017,3.57447685,0.455298925,44.3687855,2.721913113,4.825279674
ENSMUSG00000100954,36.65268055,27.14743165,25.67773312,16.6311191,62.24225007,34.89042657,16.95919554,19.80757295,28.20115293,27.43867517,92.79896613,86.14902324,60.12849542,88.35682409,104.9654209,16.68089197,15.48016343,22.97669249,12.92908729,41.61803719
ENSMUSG00000023150,2857.91847,2485.618842,2140.239056,1963.983974,1910.566459,1973.489753,3239.206347,1110.54459,2921.463187,1275.349622,1709.906876,3207.019299,9826.478773,3126.569332,2551.553051,862.6404131,1166.020546,1564.791989,1489.566951,1104.989045
ENSMUSG00000052748,331.855351,306.223029,279.8872911,344.7177414,389.6906091,179.5403201,362.1999618,161.1015933,281.1302433,317.1910849,763.0137215,653.432214,186.1512324,530.1409445,476.8110078,268.0857637,249.5038106,285.2279068,201.4215704,118.822512
ENSMUSG00000053286,296.1932834,262.7871384,300.4294776,281.2171048,438.4019353,265.3126187,363.4113329,184.8706809,422.136008,275.4842987,470.8688281,471.3814479,303.9371892,493.5359745,434.3781781,265.107033,270.9028601,385.0576742,349.0853568,124.8541116
ENSMUSG00000103928,10.89674287,26.06153438,30.81327975,6.047679673,8.118554357,10.9032583,15.74782443,9.243534043,10.57543235,23.04848714,29.21448934,24.38179903,11.53149227,55.53857514,21.21641487,17.27663811,5.463587094,9.507596894,18.37291351,9.047399388
ENSMUSG00000026484,298.1745094,322.511488,367.1915837,291.8005442,288.2086797,292.2073225,511.1986083,513.6763918,327.8384029,363.2880592,295.5818921,287.7052286,263.5769662,309.2488843,211.0474953,379.4902922,449.3800385,341.4811884,303.4933121,378.1812944
ENSMUSG00000026483,45.56819745,45.60768517,169.4730386,49.89335731,85.24482074,558.2468251,151.4213887,105.6403891,114.5671838,142.6811109,134.0429511,69.89449055,1221.514503,46.70289273,196.5310009,240.6814412,289.570116,83.19147282,313.7004863,605.572599
ENSMUSG00000100594,48.54003641,62.98204143,71.89765275,18.14303902,39.23967939,24.71405215,31.49564885,13.20504863,49.35201764,5.487735033,18.9034931,16.25453269,51.89171523,36.60496998,55.8326707,11.91492283,13.65896774,15.84599482,23.13626146,10.85687927
ENSMUSG00000043019,1173.876391,777.5024424,543.0840556,1360.727927,672.4869192,948.5834724,580.2467616,356.5363131,897.1491777,317.1910849,613.5042761,985.0246808,733.0734374,777.540052,595.1762697,695.8314934,833.6523308,587.8864079,811.810586,629.0958375
ENSMUSG00000032666,78.25842605,76.01280862,69.32987944,58.96487682,87.95100553,82.13787922,60.56855549,110.9224085,46.70815955,205.2412903,77.33247177,61.76722421,389.5997032,58.06305583,89.33227313,82.80871369,140.6873677,49.12258395,78.25500201,349.8327763
ENSMUSG00000014980,143.6388833,187.860227,231.0995981,87.69135527,148.8401632,95.22178919,188.9738931,159.7810885,84.6034588,132.8031878,97.95446425,203.1816586,149.9093996,157.780043,83.74900606,119.7449745,131.1260903,194.1134366,150.3856995,145.9647101
ENSMUSG00000032649,5.943677928,8.687178128,16.69052653,3.023839837,18.9432935,2.907535548,7.268226658,3.96151459,11.45671838,21.95094013,17.18499373,17.87998596,26.35769662,10.09792275,6.699920485,0,5.463587094,0.792299741,2.041434835,6.031599592
ENSMUSG00000026482,101.0425248,169.3999735,288.8744977,84.66751543,169.1365491,263.1319671,117.5029976,237.6908754,155.1063411,190.9731792,242.3084116,143.0398876,335.2369539,107.2904292,226.6806431,457.5330368,641.5161847,121.2218604,376.3044879,1253.969555
ENSMUSG00000008475,2584.509286,2893.916214,3094.166842,1643.456951,1231.314077,2605.151851,2107.785731,3047.725224,1723.795473,758.4049816,1364.488502,1311.740788,1027.950168,1343.023726,1443.832864,2558.729678,2409.441909,1331.063565,2443.597497,3956.729332
ENSMUSG00000026480,57.4555533,62.98204143,102.7109325,37.79799796,77.12626639,186.082275,79.95049324,87.15332097,89.89117498,83.41357251,115.139458,89.39992978,49.42068117,71.94769961,196.5310009,398.5541688,397.4759611,66.55317825,309.6176166,595.9220397
ENSMUSG00000042772,379.4047744,257.357652,323.5394374,447.5282958,319.3298047,329.2784008,611.7424104,343.3312644,444.1681587,549.8710504,445.0913375,381.9815181,480.2042854,465.766687,426.5616042,906.1298814,935.183991,605.3170022,549.8264489,593.5093999
ENSMUSG00000042751,2.971838964,18.46025352,10.27109325,0,16.23710871,13.81079385,3.634113329,30.37161185,0.881286029,7.682829047,42.96248432,24.38179903,8.236780195,10.09792275,16.74980121,7.1489537,11.83777204,8.715297152,4.763347948,12.66635914
ENSMUSG00000026479,13.86858183,13.03076719,7.703319937,30.23839837,24.35566307,106.1250475,73.89363769,7.923029179,28.20115293,13.17056408,5.155498118,8.127266343,175.4434182,8.835682409,10.04988073,257.9580793,196.6891354,20.59979327,132.012786,202.0585863
ENSMUSG00000026478,177.3197248,112.9333157,137.3758722,343.2058215,250.3220927,774.8582234,552.385226,339.3697499,431.8301543,878.0376054,252.6194078,95.90174285,985.9425894,95.93026615,311.5463025,1387.492764,1280.300576,785.1690435,1195.600335,2054.362821
ENSMUSG00000079138,1.981225976,0,0,0,0,2.180651661,105.3892865,1.320504863,0,14.26811109,1.718499373,0,1.647356039,0,1.116653414,12.51066897,9.561277415,29.31509042,39.46774014,24.72955833
ENSMUSG00000042699,482.4285251,320.3396935,493.012476,734.7930803,499.2910929,753.7785907,507.564495,924.3534043,977.3462064,549.8710504,510.3943137,557.5304712,808.0281371,402.6546698,590.7096561,1559.067653,1356.335496,1166.265219,1209.890379,1610.437091
ENSMUSG00000042684,35.66206757,39.09230158,38.51659969,0,24.35566307,47.24745265,13.32508221,42.25615562,16.74443455,14.26811109,25.77749059,32.50906537,8.236780195,10.09792275,23.4497217,85.19169826,94.7021763,20.59979327,52.39682743,262.3745823
ENSMUSG00000099858,325.911673,245.4127821,331.2427573,87.69135527,117.7190382,94.4949053,117.5029976,533.4839648,210.627361,103.1694186,29.21448934,35.75997191,53.53907127,32.81824895,56.94932412,50.63842204,22.3096473,276.5126097,74.17213234,141.7425904
ENSMUSG00000042671,5.943677928,15.20256172,8.987206594,1.511919918,143.4277936,1.453767774,0,163.742603,2.643858088,4.390188027,125.4504542,237.3161772,1.647356039,3.786721032,5.58326707,0,0.910597849,4.753798447,2.041434835,4.825279674
