"","KW_Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000000530",0.201590026959366,1,-0.626192397114103,1,-0.698570841682461,0.195056667874317,-1.73409110540319,1,-0.0723784445683578,1,-1.10789870828909,1,-1.03552026372073
"ENSMUSG00000000532",0.21562736958989,1,0.423799956065881,0.368212974836413,0.651976881290768,1,0.523684768312163,0.466468454692816,0.228176925224888,1,0.0998848122462823,0.987613420296689,-0.128292112978605
"ENSMUSG00000000531",0.716284508511086,1,-0.25958985884661,1,0.0245503664767484,1,-0.9522555124012,1,0.284140225323358,1,-0.69266565355459,1,-0.976805878877949
"ENSMUSG00000023034",0.0179451201834426,0.0451578909987473,-1.80004049836338,1,-1.88186929553603,0.0451578909987473,-2.12350073994829,0.806885880862891,-0.0818287971726527,1,-0.323460241584912,0.806885880862891,-0.241631444412259
"ENSMUSG00000037204",0.00713297314758291,0.287752883586541,0.69230512193249,1,0.19913089825568,0.00804384670337687,1.26425971464476,1,-0.49317422367681,1,0.571954592712275,0.0719772847482237,1.06512881638909
"ENSMUSG00000037185",0.0449607038938766,1,-0.610910369622506,1,-0.643481162225639,0.170475483597854,-3.10990302172478,1,-0.0325707926031331,1,-2.49899265210228,0.0528879294252798,-2.46642185949914
"ENSMUSG00000023039",0.416957464433923,1,-1.07352501064541,1,-0.577678997645122,0.585092953900933,-1.42607811010472,1,0.495846013000284,1,-0.352553099459314,1,-0.848399112459598
"ENSMUSG00000061527",0.479956160053441,1,-0.696298392141684,0.806885880862891,-6.14959467774121,1,-0.991544799759645,1,-5.45329628559953,1,-0.295246407617962,1,5.15804987798157
"ENSMUSG00000058655",0.0165889017587537,0.466468454692816,-0.402212676129751,1,-0.107582062056811,0.0326638908312148,-0.709812091197832,0.806885880862891,0.29463061407294,1,-0.30759941506808,0.0719772847482238,-0.602230029141021
"ENSMUSG00000037003",0.0118501170458596,0.00967345803343743,-1.07236549382776,0.22261320515682,-0.698479620372204,1,-0.82362396510772,1,0.373885873455557,0.22261320515682,0.24874152872004,1,-0.125144344735517
"ENSMUSG00000023046",0.0673100761333459,0.325916268762689,-2.97484942461947,0.652856580243274,-3.57238603403853,1,0.325249948276166,1,-0.597536609419064,0.195056667874317,3.30009937289563,0.414956951645842,3.8976359823147
"ENSMUSG00000001288",0.235002709313329,1,-0.156794186156769,1,-0.255983134981865,1,-0.568682209376506,0.726683205941115,-0.0991889488250956,1,-0.411888023219737,0.325916268762689,-0.312699074394641
"ENSMUSG00000045665",0.0195119396975846,1,-0.145878824904261,1,0.505580031801261,0.325916268762689,-0.482904959719897,0.253417121756203,0.651458856705522,1,-0.337026134815636,0.0165572936118174,-0.988484991521158
"ENSMUSG00000058290",0.0934559913992573,1,-2.37106086141711,0.368212974836413,-0.944094130823228,0.129218275666543,-2.85520054281518,1,1.42696673059389,0.8937667468433,-0.484139681398067,1,-1.91110641199195
"ENSMUSG00000036678",0.00401467005798428,0.0326638908312147,-1.80634556034529,1,-0.199838212672357,0.0384566636927224,-2.06365077096103,0.0969415875670879,1.60650734767294,1,-0.257305210615735,0.112067095784955,-1.86381255828867
"ENSMUSG00000099083",0.035843172330028,1,-0.140613386894839,1,-0.00801938497105169,0.0969415875670879,-0.783753891485491,1,0.132594001923788,0.325916268762689,-0.643140504590652,0.0528879294252797,-0.775734506514439
"ENSMUSG00000062683",0.0485579505775242,0.414956951645842,0.315554312785391,1,0.200108705112177,0.0451578909987473,0.596414027081987,1,-0.115445607673214,1,0.280859714296596,0.523071818441571,0.39630532196981
"ENSMUSG00000023055",0.161235724683794,0.414956951645842,-0.540496554334374,1,-0.705297722260012,1,0.0534761806376333,1,-0.164801167925639,0.22261320515682,0.593972734972007,1,0.758773902897646
"ENSMUSG00000000552",0.00265939376006805,0.195056667874317,-1.21253826904847,1,0.449114161156892,0.0451578909987474,-1.55842593986815,0.0617792938327117,1.66165243020536,1,-0.345887670819683,0.011602209439894,-2.00754010102504
"ENSMUSG00000000555",0.00827406846234101,1,-0.49320743444217,1,0.314525248731302,0.112067095784955,-1.74621450897509,0.195056667874317,0.807732683173472,1,-1.25300707453292,0.00967345803343742,-2.06073975770639
"ENSMUSG00000022488",0.0326580085196537,0.652856580243274,-0.664538140888113,1,-0.577383583197652,0.0276707006946457,-2.81650539656843,1,0.0871545576904612,1,-2.15196725568031,0.253417121756203,-2.23912181337077
"ENSMUSG00000022489",0.075631045020093,1,0.759501647091905,0.414956951645842,-0.962608089287345,1,-0.292448563414189,0.0719772847482238,-1.72210973637925,0.987613420296689,-1.05195021050609,1,0.670159525873156
"ENSMUSG00000022534",0.0569014101144256,1,-0.624485383545811,1,1.08628355602494,0.652856580243274,-2.04901106152658,0.414956951645842,1.71076893957075,1,-1.42452567798077,0.0528879294252798,-3.13529461755152
"ENSMUSG00000005981",0.286556017672962,1,-0.220221604862919,0.585092953900933,0.355141837164462,1,0.25020209378525,1,0.575363442027381,1,0.47042369864817,1,-0.104939743379211
"ENSMUSG00000022519",0.893811151582707,1,-3.2973648258098,1,-5.56879333864495,1,-0.652688313298712,1,-2.27142851283515,1,2.64467651251109,1,4.91610502534624
"ENSMUSG00000014303",0.133106794340076,1,-0.155198565644953,1,-0.267850663723096,0.253417121756202,-1.38746816101594,1,-0.112652098078143,0.652856580243274,-1.23226959537099,0.253417121756202,-1.11961749729284
"ENSMUSG00000039568",0.61742507351372,1,-0.139559629430492,1,0.290942585842404,1,-0.106415336816496,1,0.430502215272896,1,0.0331442926139965,1,-0.3973579226589
"ENSMUSG00000096215",0.00546891283728505,0.287752883586541,1.16943690475701,1,-1.11325672368554,0.0451578909987473,1.66836518857602,0.148610940055914,-2.28269362844256,1,0.498928283819003,0.0197007659164142,2.78162191226156
"ENSMUSG00000091712",0.177470072563408,0.986660993001909,-2.29962139116658,1,-2.11009931235332,0.170118305326856,-2.90069503401406,1,0.189522078813258,1,-0.60107364284749,1,-0.790595721660748
"ENSMUSG00000022544",0.0159073409310984,0.325916268762689,0.607008070131493,1,-0.158097266201483,0.0969415875670879,0.800207655303208,0.22261320515682,-0.765105336332976,1,0.193199585171715,0.0617792938327118,0.958304921504692
"ENSMUSG00000008658",0.114139322090324,1,-1.66944208434896,1,-3.55793171258109,1,1.24724037858043,0.726683205941114,-1.88848962823213,1,2.91668246292939,0.0969415875670879,4.80517209116152
"ENSMUSG00000043140",0.0943985928267186,0.0969415875670879,0.526929383084715,0.414956951645842,0.302841282321817,0.585092953900933,0.25288251451257,1,-0.224088100762898,1,-0.274046868572145,1,-0.0499587678092468
"ENSMUSG00000008393",0.00601830899930537,1,0.423723530405517,0.00374425225403155,1.05732615765151,1,0.239891924697152,0.0969415875670879,0.633602627245996,1,-0.183831605708365,0.170475483597854,-0.817434232954361
"ENSMUSG00000022505",0.115280854030534,0.726683205941114,-1.19230562418714,0.414956951645842,-2.33785806105572,0.129218275666543,-1.32661630177172,1,-1.14555243686859,1,-0.134310677584586,1,1.011241759284
"ENSMUSG00000050908",0.074869715436669,1,-0.199335275432738,1,-0.248990105936287,0.096941587567088,-1.41190037567324,1,-0.0496548305035487,0.287752883586541,-1.21256510024051,0.325916268762689,-1.16291026973696
"ENSMUSG00000022504",0.0184209755506948,1,0.342694663360332,0.368212974836413,-1.14652001280904,0.368212974836413,-0.938762810420428,0.0719772847482238,-1.48921467616937,0.0719772847482238,-1.28145747378076,1,0.207757202388608
"ENSMUSG00000068663",0.244117030919207,1,-0.0758828775444829,0.8937667468433,0.409477321670155,1,0.0282567991193852,0.325916268762689,0.485360199214638,1,0.104139676663868,0.8937667468433,-0.38122052255077
"ENSMUSG00000038037",0.29470141311614,1,0.286038987261618,1,0.184931463176773,0.8937667468433,-0.353324464441141,1,-0.101107524084845,0.523071818441571,-0.639363451702759,1,-0.538255927617914
"ENSMUSG00000022500",0.0137319330673942,0.0326638908312148,1.21475691163247,1,0.0594488523845753,0.726683205941115,0.871712546933294,0.0384566636927224,-1.15530805924789,1,-0.343044364699173,0.806885880862891,0.812263694548718
"ENSMUSG00000076258",0.0144729729859089,0.0528879294252797,-2.88342781210486,1,-0.878881454668292,0.0384566636927224,-2.95162125724434,0.585092953900933,2.00454635743657,1,-0.0681934451394791,0.466468454692815,-2.07273980257605
"ENSMUSG00000005846",0.260847751078418,1,-0.070699856243792,1,-0.356804482579873,1,0.171382957398772,1,-0.286104626336081,1,0.242082813642564,0.287752883586541,0.528187439978645
"ENSMUSG00000022684",0.00111879137624187,0.414956951645842,1.26469509760895,1,-0.220848172843034,0.0138785012176004,2.09908935336312,0.129218275666543,-1.48554327045199,1,0.834394255754168,0.00251371220634033,2.31993752620616
"ENSMUSG00000079737",0.869838771765115,1,-1.29317717799968,1,0.0439766637917006,1,-0.163014571813334,1,1.33715384179138,1,1.13016260618634,1,-0.206991235605035
"ENSMUSG00000118559",0.00756142551740673,1,-1.24636978677885,0.652856580243274,-1.04260979906347,0.00374425225403156,-3.62881493601794,1,0.203759987715381,0.195056667874317,-2.38244514923909,0.414956951645842,-2.58620513695447
"ENSMUSG00000018830",0.152779681733929,1,-1.74179628803747,0.148610940055914,-5.43252870650287,1,-2.59103871437165,0.806885880862891,-3.6907324184654,1,-0.849242426334182,1,2.84148999213121
"ENSMUSG00000023088",0.00768262397267038,0.22261320515682,-1.98864789012122,1,-2.77350717753901,0.00667090761816204,-3.78583818737034,1,-0.784859287417789,1,-1.79719029724912,0.129218275666543,-1.01233100983133
"ENSMUSG00000022676",0.815074982676979,1,-0.71685801303902,1,0.0173763800072064,1,-0.2009139658813,1,0.734234393046227,1,0.51594404715772,1,-0.218290345888506
"ENSMUSG00000071637",0.416957464433923,1,0.0869831433957423,1,0.0472221038583272,1,0.279661716225339,1,-0.0397610395374149,1,0.192678572829597,1,0.232439612367012
"ENSMUSG00000022769",0.150547170055024,0.368212974836413,2.15754058095481,0.22261320515682,2.30415240427066,0.806885880862891,1.93429890759141,1,0.146611823315851,1,-0.223241673363401,1,-0.369853496679252
"ENSMUSG00000041774",0.0026451799892456,0.22261320515682,-1.53015307386648,1,-0.155589074448417,0.011602209439894,-2.28432056438307,0.253417121756203,1.37456399941806,1,-0.754167490516589,0.0138785012176004,-2.12873148993465
"ENSMUSG00000022756",0.255964055940169,0.726683205941115,-0.951955301963964,1,0.209150418698692,1,-0.425300644513845,0.368212974836413,1.16110572066266,1,0.526654657450119,1,-0.634451063212537
"ENSMUSG00000041617",0.74889575101608,1,0.00331243738152331,1,-0.0460860893277975,1,-0.580946253885078,1,-0.0493985267093207,1,-0.584258691266601,1,-0.53486016455728
"ENSMUSG00000012017",0.952898023067922,1,-0.0311660723499052,1,-0.0352655207202592,1,-0.780653203650623,1,-0.00409944837035404,1,-0.749487131300717,1,-0.745387682930363
"ENSMUSG00000003528",0.115280854030534,1,0.0664523963761285,0.98761342029669,0.345307355097771,0.0969415875670879,0.922714540124923,1,0.278854958721643,0.98761342029669,0.856262143748795,1,0.577407185027152
"ENSMUSG00000060166",0.469638002992591,1,-0.301795752628275,1,-0.182220140985969,1,-0.498994415339368,1,0.119575611642305,1,-0.197198662711093,0.806885880862891,-0.316774274353398
"ENSMUSG00000086965",0.00423474573260124,1,-0.509968002414613,1,1.20836774443157,0.0719772847482237,-2.35595916249596,0.726683205941114,1.71833574684618,0.287752883586541,-1.84599116008135,0.00251371220634033,-3.56432690692753
"ENSMUSG00000105906",0.260847751078416,1,-1.11845644780547,0.98761342029669,-2.27977351079996,1,0.248196811230467,0.585092953900933,-1.16131706299449,1,1.36665325903594,0.466468454692816,2.52797032203043
"ENSMUSG00000105547",0.0332421733828613,1,1.05847060548182,0.652058671487274,-1.80088138347639,1,-0.0948464449851041,0.0196305711232832,-2.85935198895821,0.652058671487274,-1.15331705046692,1,1.70603493849129
"ENSMUSG00000076937",0.110779160026151,0.8937667468433,0.664621479079818,1,-1.61760774908292,1,0.852745087014402,0.148610940055914,-2.28222922816274,1,0.188123607934585,0.466468454692816,2.47035283609732
"ENSMUSG00000022686",0.344868703590711,1,-0.562012526355345,0.726683205941114,-1.3813813809171,1,-0.315049154732126,0.652856580243274,-0.819368854561755,1,0.24696337162322,1,1.06633222618497
"ENSMUSG00000043008",0.278613382724345,1,-0.40158515365305,1,-0.267196789135645,0.368212974836413,-1.48323170665046,1,0.134388364517405,1,-1.08164655299742,0.8937667468433,-1.21603491751482
"ENSMUSG00000062901",0.00959504378478588,1,0.141361992958055,0.52307181844157,-0.643980654968666,0.585092953900933,1.01659455867156,0.8937667468433,-0.785342647926721,0.325916268762689,0.875232565713508,0.00455131944063285,1.66057521364023
"ENSMUSG00000003235",0.0131661155560467,0.112067095784955,-0.735332913946894,1,0.224230684301435,1,-0.126905702463148,0.00967345803343743,0.959563598248329,0.368212974836413,0.608427211483746,1,-0.351136386764583
"ENSMUSG00000050821",0.463532003774944,1,-0.740827867083299,0.726683205941115,-2.29884514991793,1,-0.629051413395268,1,-1.55801728283463,1,0.11177645368803,1,1.66979373652267
"ENSMUSG00000005958",0.105388111178274,1,-0.598549633664824,0.0969415875670879,-2.45353609499466,0.806885880862891,-0.975663035554401,0.806885880862891,-1.85498646132983,1,-0.377113401889576,1,1.47787305944026
"ENSMUSG00000116632",0.155805013592266,1,-1.21280877727569,1,-0.117782420863077,0.325916268762689,-1.97132393182332,1,1.09502635641261,1,-0.758515154547636,0.414956951645842,-1.85354151096025
"ENSMUSG00000043391",0.0744918318618223,0.523071818441571,-0.700387970881066,1,-0.346806420966859,0.112067095784955,-1.76786412938004,1,0.353581549914207,1,-1.06747615849897,0.414956951645842,-1.42105770841318
"ENSMUSG00000022853",0.338600665037792,0.987613420296689,-1.31026719846366,1,-0.146890737062291,0.8937667468433,-1.29418796310651,1,1.16337646140136,1,0.0160792353571425,1,-1.14729722604422
"ENSMUSG00000097290",0.15504342510972,1,-0.0124049327910475,0.170475483597854,0.71853563194549,1,0.0995001370919535,0.585092953900933,0.730940564736537,1,0.111905069883001,1,-0.619035494853536
"ENSMUSG00000022861",0.0333409876343936,1,0.445663917193925,0.0969415875670879,-1.34440459590169,1,0.00534667323616234,0.0451578909987473,-1.79006851309562,1,-0.440317243957763,0.368212974836413,1.34975126913786
"ENSMUSG00000022868",0.002089017235128,1,0.882267936476865,0.287752883586541,1.13842890799858,0.00109686379789101,2.8960617308688,1,0.256160971521715,0.0719772847482237,2.01379379439194,0.466468454692816,1.75763282287022
"ENSMUSG00000022877",0.00192729368984683,0.0326638908312147,1.94929644632296,0.652856580243274,0.961096681996801,0.00166948322981299,3.37085450777309,1,-0.98819976432616,1,1.42155806145013,0.253417121756203,2.40975782577629
"ENSMUSG00000090021",0.61742507351372,1,0.993162876297679,1,0.245894167196088,1,1.59676004451028,1,-0.747268709101591,1,0.603597168212597,1,1.35086587731419
"ENSMUSG00000022878",0.0973285938641563,1,0.77829143827045,1,-5.54006205682711,0.362367604807207,2.42549768162977,1,-6.31835349509756,1,1.64720624335932,0.117585749242318,7.96555973845688
"ENSMUSG00000081988",0.0119491940022584,0.569966484611364,2.59639617450672,1,-0.310980537471936,0.106790778666469,4.27350609900642,0.187276685230993,-2.90737671197865,1,1.67710992449971,0.0258617233087357,4.58448663647836
"ENSMUSG00000115919",0.00546891283728505,0.0969415875670879,3.23663404447969,1,-0.273594048107932,0.0719772847482237,5.23050588236533,0.0719772847482237,-3.51022809258762,1,1.99387183788565,0.0528879294252797,5.50409993047326
"ENSMUSG00000116875",0.030373658264241,1,0.0888036338488216,0.0326638908312147,1.50420786993596,1,0.350272348315217,0.129218275666543,1.41540423608714,1,0.261468714466396,0.8937667468433,-1.15393552162075
"ENSMUSG00000038168",0.097281499218348,1,0.100420461138228,1,-0.352812088619503,1,-1.43545152381946,1,-0.453232549757731,1,-1.53587198495769,0.0719772847482238,-1.08263943519996
"ENSMUSG00000097184",0.0431497242539016,0.0384566636927224,-1.66086676851386,1,-0.119036323094987,1,-0.399560853515283,0.22261320515682,1.54183044541887,0.52307181844157,1.26130591499857,1,-0.280524530420296
"ENSMUSG00000022528",0.0440461439788648,1,0.716873381368528,0.585092953900933,-0.697654710536169,1,-0.830701116581709,0.0384566636927224,-1.4145280919047,0.368212974836413,-1.54757449795024,1,-0.13304640604554
"ENSMUSG00000022537",0.265815927847882,1,-0.122878411082021,0.466468454692816,-0.694427241996682,1,-0.882459607199242,0.652856580243274,-0.57154883091466,1,-0.759581196117221,1,-0.188032365202561
"ENSMUSG00000046546",0.131147692517726,1,0.0690201521429475,1,0.341437000470156,1,-1.34199579777372,1,0.272416848327208,0.893766746843301,-1.41101594991666,0.112067095784955,-1.68343279824387
"ENSMUSG00000116946",0.740697851491493,1,-0.410120127972959,1,-0.474269004546391,1,-1.02668558926277,1,-0.064148876573432,1,-0.616565461289815,1,-0.552416584716383
"ENSMUSG00000022548",0.121375319220415,1,-1.41527007624841,0.390403114587367,-3.38101644479014,1,-0.336817280258306,0.688173550182288,-1.96574636854173,1,1.07845279599011,0.14828597536081,3.04419916453184
"ENSMUSG00000022780",0.00338389968435796,0.569966484611365,-3.12659618163535,1,1.34485758799033,0.0424954209398434,-4.446787259139,0.14215962942264,4.47145376962569,1,-1.32019107750364,0.0061106330862565,-5.79164484712933
"ENSMUSG00000045625",0.0182291630988387,0.987613420296689,-1.20466447017569,0.0969415875670879,-1.64359034226772,0.0197007659164142,-2.32077161480936,1,-0.438925872092032,0.726683205941115,-1.11610714463367,1,-0.677181272541637
"ENSMUSG00000081404",0.635029855182835,1,0.902880372935371,1,0.961642470707942,1,0.441137682788048,1,0.0587620977725709,1,-0.461742690147323,1,-0.520504787919894
"ENSMUSG00000052384",0.150547170055024,1,0.00639563556691886,1,-0.456293549292284,0.287752883586541,-1.77344583117515,1,-0.462689184859203,0.325916268762689,-1.77984146674207,1,-1.31715228188287
